"City","City_latitude","City_longitude","State","Airport","Airport_latitude","Airport_longitude","iata_code"
"Rohar","25.9917","86.2366","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lodhwe","24.6404","85.2913","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tilothu","24.8051","84.0833","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhawanipur","26.4361","84.7356","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Agarpur","25.1957","87.0423","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nari Bhadaun","26.0065","86.2509","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kasba Maker","25.9591","85.0316","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mathurapur","25.5112","86.4557","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kanp","25.8337","86.7402","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mohiuddinnagar","25.5737","85.6694","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","25.5356","85.5996","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barhampur","25.5976","84.3011","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raisari","26.1319","87.0238","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Manikpur","25.91","86.821","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Paharpur","25.5681","85.3763","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kopa","25.8513","84.6308","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Arajpur","25.5197","87.0808","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ulao","25.4165","86.0936","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sakri","26.2197","86.0853","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mahraurh","25.2378","84.1017","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Athar","26.0392","86.059","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sukhsena","25.7952","87.1089","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur Tilak","25.8513","87.093","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chaita","25.7671","85.8792","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khokha","25.9741","87.4062","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pachmir","25.4077","86.3803","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Marwa","25.3994","86.9257","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pariharpur","26.7114","85.6797","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bagahi","26.7632","84.467","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhamaun","25.5999","85.5479","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Laukaha","26.55","86.47","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kalyanpur Bamaiya","25.714","85.9212","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","25.4014","86.1165","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pupri","26.4708","85.7031","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Manullahpatti","26.0619","87.1751","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raghunathpur","26.1145","87.159","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raghunathpur","25.844","86.9697","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Manganj","26.1388","86.9944","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barhampur","26.3023","85.7476","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bistaria","26.1262","87.23","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khutaha","25.2645","86.0598","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Koriapatti","26.1149","86.9905","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Abdullahnagar","25.7683","87.5557","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lakhnaur","26.202","86.309","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Reota","25.8194","86.3061","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Karahia","26.4054","86.149","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jhagarua","26.0059","86.3496","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Banni","25.4692","86.6068","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gothini","26.1626","84.0379","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mau Dhaneshpur","25.5899","85.8337","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pohadi","26.0387","86.1612","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Keota","25.644","85.8287","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jawkatia","26.7308","84.6263","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kukraun","25.6858","87.1638","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dehti","26.2115","87.5513","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baturbari","26.2281","87.4714","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raiyam","26.2702","86.2071","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sarotar","26.4291","84.7813","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Matauna","26.6699","85.487","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Alauli","25.644","86.4065","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Naula","25.5535","86.0636","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kakraul","26.362","86.0139","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shankar Saraiya","26.5967","84.8526","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sikandra","24.9564","86.0344","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ughara","26.0563","86.0013","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bishunpura","26.5436","84.4364","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baikatpur","25.4939","85.3792","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rampur Jalalpur","25.6712","85.8606","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madanpur","26.2103","87.5141","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhawanipur","25.3944","87.1264","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhobauli","25.4008","86.1885","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Havi Bhauar","26.1091","86.1059","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Deoria","26.1791","85.0234","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kundal","25.762","86.2081","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khirhar","26.5168","85.9618","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bariarpur","25.292","86.571","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mohan Eghu","25.4002","86.145","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mangrauni","26.3479","86.0719","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Amba Icharua","25.614","86.4258","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dighaun","25.5549","86.8097","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dahibhat Madhopur","26.2763","86.0847","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sakardih","25.228","85.3546","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baro","25.4487","85.9924","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mahesh Khunt","25.45","86.6333","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kesath","25.4208","84.2414","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khunti Dhanaili","25.9376","87.379","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Noniya","26.6763","84.6163","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sohtha","25.6449","87.3068","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Malhipur","25.4069","86.0234","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barharwa Kalan","26.5434","84.8286","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Cheran","25.361","85.5421","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mukhtarpur Salkani","25.6643","85.7784","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Singhwara","26.1842","85.7368","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khutauna","26.4969","86.3959","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kanhauli Manohar","25.9755","84.6853","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Itahri","25.313","86.5459","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ganeshpur","25.7678","87.3587","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ramnagar","26.0773","86.8387","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rustampur","25.57","85.3061","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Math Lohiyar","26.6247","84.7072","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khusropur","25.4817","85.3849","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bakarpur Ogairah","25.3294","87.5138","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kajur","24.8768","85.292","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Birhana","25.4489","85.7054","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Aurahi","26.1895","87.3372","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rani Shakarpura","25.5534","86.2992","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sughrain","25.746","86.325","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Obra","24.891","84.3742","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mohanpur","25.562","85.5917","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kishundaspur","25.3334","87.3318","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chhapra Bahas","26.7266","84.7912","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhusar Tikapatti","25.5214","87.2212","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belaur","25.4477","84.6473","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dhumnagar","26.756","84.5233","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mansingha","26.7807","84.8367","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sonapur","25.3561","86.2082","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sahar","26.5408","85.859","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhit Bhagwanpur","26.116","86.355","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kajha","25.7747","87.3545","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jurawanpur Karari","25.5273","85.4182","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dewangarh","24.8637","85.8584","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sundarpur","26.3037","84.8581","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belo","25.8747","86.8855","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Meghauna","25.6904","86.3809","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pipra Latif","25.3579","86.7174","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Patilar","27.0361","84.2106","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Asthanwan","25.2215","85.6262","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Turhapatti","26.8511","84.4522","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Phulaut","25.5114","86.9375","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dilarpur","25.3968","87.5969","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jamalpur","25.9549","86.36","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raspur Patasia","25.544","85.7247","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Semra","26.6523","85.0872","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Israin Kalan","25.9844","87.0372","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Basarh","25.9808","85.1285","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belari","25.9655","86.9161","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kalikapur","26.4956","86.089","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sahpur","25.7035","85.1483","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ratan","25.4349","86.6432","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Marui","24.8639","85.6338","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Musapur","25.6417","87.4154","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hathiaundha","25.7223","86.9972","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lakhaura","26.7522","84.9647","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Telua","26.6396","84.5108","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gangapur","25.5136","86.8957","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Khaira","26.3433","87.1476","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chautham","25.5439","86.6567","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Babhani Bholwa","26.0876","86.7456","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bhatranha","25.9846","86.6348","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tabhka Khas","25.6518","85.9426","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hasanpur","26.1147","87.2319","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jadia","26.0937","86.9852","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bina","26.0792","86.6326","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rajni","25.8132","86.9772","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ekma","25.967","84.5383","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Shamsa","25.623","85.931","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Saidpur","25.5436","86.564","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barajor","24.7992","86.3731","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chandi","25.7296","87.5195","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pursa","26.3019","86.4778","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jhandapur","25.3995","86.9479","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Champapur","26.8881","84.834","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chailaha","26.6738","84.8801","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madhuban","26.4386","85.1357","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kumaripur","25.4425","87.6217","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Benipati","26.4442","85.9083","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kamrawan","25.6956","85.838","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hasanpur Juned","25.5915","85.5238","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Ijra","26.3119","86.0037","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Garhpura","25.6638","86.1818","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sahit","25.5888","85.7948","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chhapia","26.0831","84.8447","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rasulpur Dhuria","25.5693","87.0375","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sinha","25.6902","84.6291","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dinmanpur","25.9112","85.9288","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baligaon","25.4196","84.4951","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jitwarpur Nizamat","25.8489","85.8006","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Darpa","26.84","84.9774","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Siswa","26.6214","84.6739","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kusaha","26.2077","86.9587","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pakarya Harsidhi","26.6526","84.7198","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Surajpura","25.2576","86.2283","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sadhoa","25.4049","87.198","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lakho","25.4113","86.1792","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Babhangawan","25.3674","86.9501","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nawada","25.5431","85.924","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Roh","24.8905","85.675","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Lagunia Surajkanth","25.8304","85.7887","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Srinagar","26.783","84.3018","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Narahia","26.3681","86.5434","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kolwara","25.3538","86.77","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Hargawan","25.1428","85.5652","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mohanpur Gaughata","25.3345","87.3404","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Puraini","25.5968","86.9892","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Doria Sonapur","26.183","87.3873","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Baulia","25.399","87.6002","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Narhan","25.6941","86.0074","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Salimpur","25.248","86.2347","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bariariya","26.5105","84.7165","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Raje","26.2216","86.1454","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Saren","25.1149","84.9744","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Panr","25.6884","85.798","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Jitwarpur Kumhra","25.7852","85.7044","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Phulwar","26.8148","84.843","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Eraura","24.613","84.4555","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Bela","25.8103","85.0157","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sasan","25.6883","86.1907","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Amari","25.7179","86.0839","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barari","25.5068","87.3761","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Keal","25.1218","84.6324","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mirzapur","26.1616","87.2349","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Pali","26.0576","86.3097","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sutihar","25.8482","84.9712","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chaugain","25.4801","84.2328","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belwara","25.7443","86.4755","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Amaha","26.1284","86.7998","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Belsandi Tara","25.7722","85.9608","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Dumri","26.9873","84.0752","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kishanpur Ratwara","25.4822","86.8511","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Tarauna","26.2371","87.5123","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Parihara","25.5378","86.2728","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kauriya","26.1517","84.6948","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Madanpur","25.867","86.7875","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Simri","26.1639","85.7617","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Nawada","26.0881","86.153","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Gopalpur","26.1317","84.3594","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Darihat","24.9702","84.2319","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Malepur","24.974","86.2555","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sher Chakla","25.3848","86.6952","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Kaleyanpur","26.4297","84.9327","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Chak Husaini","25.5169","86.5566","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Barahari","25.7652","87.0937","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Balhapur","25.3511","86.2122","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mahuwa Singhrai","25.8168","85.3853","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Babhanganwa","26.1398","86.8464","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Karpi","25.1612","84.7299","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Mohania","25.1692","83.6192","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sisai","26.1899","84.5643","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Patalia","25.66","86.0066","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rahui","25.2728","85.5555","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Rukhae","25.3269","85.3725","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Beur","25.569","85.0944","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
"Sikat","25.5186","87.4423","Bihar","Lok Nayak Jayaprakash Airport","25.59129906","85.08799744","PAT"
