"City","City_latitude","City_longitude","State","Airport","Airport _latitude","Airport _longitude","iata_code","Distance"
"Madanpur","24.6554","84.5844","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","115.7601672"
"Makhar","25.7693","86.6025","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","153.0549556"
"Bithauli","26.0219","86.0793","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","110.181142"
"Manrar","25.8895","85.0643","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","33.24318962"
"Thepaha Raja Ram","26.2229","84.2523","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","109.1740879"
"Pareo","25.5582","84.8017","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","28.95089726"
"Barahbatta","25.7727","85.7522","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","69.54882048"
"Hardia","25.8657","86.2176","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","117.1944685"
"Dhorgaon","25.9545","86.8933","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","185.2259641"
"Kataha","26.7159","84.9424","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","125.8913598"
"Bochaha","25.5675","85.7393","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","65.37660994"
"Tadhwa Nandpur","26.7556","84.4326","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.0464881"
"Masar","25.5577","84.5767","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","51.41956507"
"Rampur","25.1826","86.1465","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","115.6375438"
"Bhawanandpur","25.54","86.103","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","101.972028"
"Dobhawan","25.3987","85.7856","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","73.21805178"
"Ekma","26.0541","86.6121","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","160.9943737"
"Gamharia","26.0561","86.7243","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","171.7382539"
"Sarmera","25.2564","85.7988","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","80.51253957"
"Kochgawan","25.0431","85.6279","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","81.61341661"
"Mianpur Dubauli","26.7381","84.4661","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","141.8199628"
"Parauli","26.2227","84.7042","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","80.0176666"
"Dumra","25.5907","87.0614","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","197.9040533"
"Sirsa","26.2667","84.7403","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","82.75951153"
"Sangi","26.3237","86.4481","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","158.4996056"
"Naruar","26.2388","86.2396","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","135.8267093"
"Kanhai","25.9761","86.2898","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","127.710076"
"Khundawandpur","25.6689","86.0363","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","95.4613767"
"Ekhari","26.5246","86.3071","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","159.9975251"
"Khaspur","25.6466","84.9936","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","11.28692439"
"Jalkaura","25.5034","86.3671","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","128.6947212"
"Rampur Rajwa","25.7057","86.1781","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","110.0075972"
"Madhopur","26.7369","85.0625","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","127.4103257"
"Paharpur","25.7225","86.6203","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","154.2750491"
"Sikandarpur","25.3256","86.5051","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.3077908"
"Mangrawan","25.0929","84.3912","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","89.30116992"
"Kaithwar","26.1678","86.2575","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","133.4100759"
"Madhuban Bediban","26.5062","84.9951","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","102.1546693"
"Karath","25.201","84.3672","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","84.41444955"
"Mehdipur","25.3902","86.7324","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","166.5561789"
"Musapur","25.6821","85.7346","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","65.60215054"
"Asahni","26.0079","84.4799","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","76.49801753"
"Gangapur","25.8565","86.9496","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","188.8012394"
"Kerap","24.8332","84.614","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","96.84936845"
"Gonghaur","26.4346","86.216","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","146.6239486"
"Raitar","25.0577","85.5366","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","74.52121777"
"Dhanga","26.463","86.0452","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","136.1695764"
"Chewara","25.0756","85.9277","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","102.0295043"
"Harlakhi","26.6353","85.9842","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","146.5698507"
"Ghosrawan","25.091","85.578","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","74.29401094"
"Khanpur Khairanti","26.1456","84.3334","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","97.46318623"
"Bairiya","26.3392","84.8236","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","87.26214318"
"Dibraghani","25.8261","87.0664","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","199.9217359"
"Ghanipur Bejha","25.9281","85.5548","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","59.89878868"
"Sadiqpur Maraul","25.9966","85.5777","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","66.59331176"
"Bobil","25.6269","86.8069","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","172.4010409"
"Mohanpur","25.5507","85.3222","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","23.92094388"
"Hazrat Shiura","25.5976","85.6119","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","52.54334757"
"Gaurdah","25.7097","86.557","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","147.8344784"
"Kharagbani","26.4852","86.3073","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","157.2227093"
"Bakharia","26.7666","84.6619","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","137.4300874"
"Ukhai Purbari Patti","26.2471","84.4066","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","99.80708305"
"Hathaura","26.1744","84.3294","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","99.81618276"
"Barahpur","25.4192","85.8762","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","81.38429688"
"Chilmil","25.4563","86.1364","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","106.2649148"
"Qutubpur","25.6279","85.3684","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","28.40904024"
"Katuria","24.7476","86.7205","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","189.1865049"
"Harpur","25.6537","86.3288","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","124.5958972"
"Tarawan","24.7295","85.2529","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","97.25427882"
"Borna","25.4373","86.6172","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","154.4082282"
"Hasanpura","26.0751","84.3618","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","90.42321284"
"Telkathu","26.1124","84.3733","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","92.04460433"
"Jahangirpur Salkhani","25.8335","85.4795","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","47.57822185"
"Baisa","25.3552","86.7246","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","166.3736383"
"Janpur","25.2958","84.8789","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","38.99325522"
"Pasraha","25.3973","86.7034","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","163.5615757"
"Isua","25.233","85.843","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","85.65836566"
"Khandaich","24.8511","86.2395","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","142.0973337"
"Asarhi","25.2892","85.2189","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","36.07196276"
"Lagunia Raghukanth","25.8195","85.7725","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","73.12412893"
"Majhariya","26.8696","84.8771","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","143.6885543"
"Bhachhi","26.3404","86.0585","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","127.8713939"
"Thakurainia","26.2098","86.0191","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","115.7740759"
"Anandpur","25.6192","84.8673","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","22.34703469"
"Deokali","25.9068","86.1111","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","108.306155"
"Piru","25.1009","84.5583","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","76.20325576"
"Rampur","25.9256","84.7468","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","50.4911961"
"Barnaon","25.4809","84.525","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","57.80579072"
"Madhopur","26.7474","84.7054","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","134.1026945"
"Raipur Buzurg","25.7118","85.6956","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","62.35978269"
"Kahla","26.3747","84.5433","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","102.7250971"
"Karsaut","26.1298","84.4825","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","85.18249962"
"Gangaura Behra","25.9541","86.5482","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","151.6775802"
"Nonea","26.9746","84.8768","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","155.2503893"
"Saraunja","25.769","86.5273","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.5813402"
"Kharika","25.7173","85.1256","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","14.50860219"
"Laheji","26.0957","84.4009","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","88.73399325"
"Jamhra","25.7777","86.7899","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","171.7979708"
"Sewa","24.8753","86.3257","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","147.7729778"
"Rajepur","25.5377","85.6228","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","53.9752565"
"Harpur Bhindi","25.7746","85.6563","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","60.48648818"
"Budhma","25.6451","86.8317","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","174.9312718"
"Op","25.2092","85.3019","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","47.61107917"
"Bariariya Tola Rajpur","26.4567","84.7043","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","103.5843872"
"Sansa","25.0291","84.4597","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","88.86370227"
"Kaithahi","26.3488","86.1521","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","135.6832586"
"Damu","26.5461","85.982","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","138.7268195"
"Sibkund","25.3041","86.399","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","135.4507361"
"Dihri","25.3796","85.5376","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","50.89908692"
"Mokri","25.0184","83.5633","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","165.9806437"
"Raipur","25.4226","86.8498","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","177.8000545"
"Bamaiya Harlal","25.6664","85.8802","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","79.8596889"
"Dumri","26.8648","84.3767","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","158.3854757"
"Uchti","25.9197","86.2544","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","122.3871112"
"Satghara","26.3977","86.1678","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","140.3102851"
"Kenar","25.2916","85.7416","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","73.60517385"
"Koila Belwa","26.3753","84.9986","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","87.63360538"
"Dasaut","25.8997","86.0964","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","106.6607647"
"Bimawan","25.5111","84.4946","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","60.19414072"
"Mauji","25.6585","86.2313","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","114.8682595"
"Majhaulia","25.9635","85.5738","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","63.86705719"
"Hussepur","26.1801","84.9408","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","67.10714062"
"Mirzanagar","25.7726","85.3804","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","35.5666741"
"Gurmia","25.819","85.2295","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","29.01797892"
"Jamunia","25.3676","87.0477","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","198.2792727"
"Suganwan","25.1176","85.0022","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","53.37395524"
"Fatehpur Bala","25.8338","85.6928","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","66.32068133"
"Gidha","26.0507","86.8176","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","180.4984021"
"Alampur","24.8721","83.8829","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.2183135"
"Sarauni","24.8613","85.8712","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","113.1169985"
"Saraiya","24.8012","84.0816","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","134.0583115"
"Tajpur","25.9022","84.5055","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","67.81404325"
"Gohi Bishunpur","25.9275","85.8626","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","86.11027282"
"Rampur Khajuriya","26.3923","84.7688","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","94.6084524"
"Mali","25.6549","86.7275","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","164.5269774"
"Madhurapur","25.9456","85.9759","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","97.24896866"
"Basdeopur","25.3909","86.6821","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","161.5435466"
"Patut","25.4658","84.814","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","30.83179502"
"Hetanpur","25.5821","85.5495","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","46.29527789"
"Khiriawan","25.112","84.4017","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","87.15730958"
"Bhirua","25.8509","86.3319","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","127.909832"
"Mahamda","25.8108","84.7874","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","38.76637649"
"Pararia","25.6492","86.7501","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","166.769043"
"Sarenja","25.4449","83.8942","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","120.895734"
"Phulhara","25.8937","86.13","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","109.6487368"
"Sambhu Chak","26.4081","84.9227","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","92.31422291"
"Jasauli Patti","26.4912","84.8818","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","102.1628076"
"Nawada","25.5037","85.7325","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","65.38781157"
"Ramgarha","25.7983","84.9592","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","26.38854451"
"Khagaur","25.1744","86.1021","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","111.9276424"
"Mangalpur Gudaria","26.6513","84.4832","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","132.4323891"
"Maldah","25.174","85.7599","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","81.91008014"
"Dumri","25.8605","84.5512","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","61.54311702"
"Basaha","26.1329","86.748","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","176.675663"
"Bhadwar","25.5576","84.7559","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","33.51994165"
"Karor","25.6018","86.093","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","100.7900262"
"Kanhauli","26.4815","86.1876","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","147.8756822"
"Barhauna","25.304","85.4216","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","46.28736054"
"Majhariya Sheikh","26.7356","84.642","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","134.8008833"
"Khem Karan Saray","25.1233","84.8117","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","58.98190196"
"Nanan","25.0905","85.5031","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","69.57839898"
"Bhagatpur","25.4098","86.3076","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","124.0541865"
"Bhataulia","26.4771","84.7789","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","103.2243787"
"Ghorbanki","26.5697","86.0484","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.037027"
"Dara","26.1546","86.4483","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","149.8173135"
"Golakpur","25.1777","85.0728","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","46.01556409"
"Ratanpur","26.5091","85.1259","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","102.1249088"
"Jogiara","26.4083","85.75","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","112.3842532"
"Sakaddi","25.5771","84.7554","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","33.39460836"
"Keora","25.4374","85.0726","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","17.18253737"
"Karariya","26.5249","84.791","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","107.9675611"
"Chak Habib","25.7238","85.8789","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","80.62998577"
"Sanwas","25.1795","85.7148","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","77.85616775"
"Satwar","26.2163","84.512","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","90.27201507"
"Ramgarh","25.2889","83.6535","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","147.9140529"
"Chakla Waini","25.9081","85.6836","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","69.27603327"
"Basmanpur","26.6433","84.9789","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","117.4830974"
"Barun","24.8602","84.2232","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","119.0632226"
"Dehri","25.4252","83.8201","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","128.5742985"
"Madhuban","25.8838","86.8176","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","176.2680044"
"Sowan","25.554","84.2334","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","85.81832911"
"Dharawat","25.0592","85.042","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","59.3471828"
"Bhasaula Danapur","25.5509","85.0308","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","7.286822614"
"Bundehra","25.3776","86.7376","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","167.2752402"
"Hirni","25.8323","86.2806","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","122.4487412"
"Hardiya","25.5301","84.4961","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","59.76340456"
"Rampatti","26.3333","86.15","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","134.4598521"
"Sanrha","25.7979","84.7504","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","40.89064969"
"Rahta","25.9213","86.9734","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","192.3490549"
"Dhanauli","26.0026","86.0251","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","104.3697389"
"Sanjat","25.6046","86.0199","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","93.46329843"
"Bhui","25.0894","85.3888","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","63.4697342"
"Ekangar Sarai","25.2234","85.2298","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","43.31697056"
"Azizpur Chande","25.7932","85.5945","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","55.49584603"
"Pokhraira","26.0711","85.2034","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","54.58717262"
"Dharhwa","26.9104","84.2769","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","167.5011777"
"Gadaul","26.1287","86.2375","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","129.614621"
"Katridih","25.0829","85.6334","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","78.74085296"
"Murajpur","25.9506","86.4713","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","144.1629284"
"Gobindpur","24.782","85.6943","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","108.7200919"
"Kursaha","25.5588","85.6875","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","60.23836469"
"Chakand","24.8907","84.9761","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","78.7119371"
"Bhatkhori","25.9156","86.9072","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","185.7257092"
"Amiawar","25.0405","84.3096","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","99.36185308"
"Nagdah","26.25","86","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","116.9760802"
"Bikrampur Bande","25.8415","85.7424","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","71.21747756"
"Chak Pahar","25.7986","85.6218","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","58.24197512"
"Onda","25.2452","85.665","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","69.56361569"
"Thathupur","25.9731","86.0296","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","103.3959068"
"Nandnawan","25.0785","86.096","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","116.2488358"
"Bisaul","26.6151","85.993","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","145.3468271"
"Pinjranwan","25.1702","84.8203","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","53.99789786"
"Parsad","26.1586","86.3579","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","141.8471941"
"Rajhanpur","25.7885","86.4647","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","139.6815543"
"Hathiakan","25.606","84.9997","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","9.004357797"
"Kanchanpur","25.6636","85.2703","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","19.96670935"
"Saidabad","25.5489","85.3087","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","22.63363295"
"Chanp","26.1951","84.39","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","96.86477453"
"Pirojgarh","26.2769","86.4389","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","155.1116185"
"Teghra","26.4929","86.368","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","162.4902154"
"Pasaul","26.2647","85.6756","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","95.18220271"
"Hata","25.046","83.4632","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","174.2058699"
"Pariyari","25.2128","84.7829","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","52.06235297"
"Koila","25.455","86.771","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","169.5557257"
"Rani Sagar","25.6079","84.3626","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","72.76610018"
"Charuanwan","25.1348","85.6812","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","78.2885985"
"Babhangaon","25.7897","86.9767","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","190.5334782"
"Gamail","25.7062","86.9914","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","191.2191562"
"Harewa","25.6831","86.5909","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","151.0072642"
"Lohna","26.2314","86.2095","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","132.8439412"
"Sakhua","26.1734","86.7624","Bihar","Lok Nayak Jayaprakash Airport","25.5913","85.088","PAT","179.5772999"
